Y,a.pinene,camphene,myrcene,?.Phellandrene,g.terpinene,p.cymene,terpinolene,Limonene_oxide_cis,Pinocarvone,Unk_1,bornylacetate,X4.ol.terpinen,trans.Verbenol,verbenone,sesquiterpeni.1,sesquiterpene.2,a.humulene,sesquiterpene.3,B.caryophillene.oxide,unk_.2,?.epi.Cadinol,Selina.6.en.4.ol,?.Cubebene,a.copaene,b.copaene
Abies alba,"49,5046965712515","1,29235871831842","0,285270471199106","0,0202928815652401","0,00796643201313461","0,264685808395786","0,0119456812225084","0,126373072455979","0,617416143064866",0,0,"0,307368706256496","4,08642123703719","2,83236802349977",0,"0,3093540089748","0,176064812918315","0,299050778690025","0,762692281770294","5,64671725968382","0,079422112136727","0,777847185949867","0,191838192676568","0,133448877519784","0,107889892783681"
Abies alba,"19,6556144088978","0,642423856339926","0,46813183848877","0,301278747230735",0,"0,323021422745677","0,059449146262503","0,24320621845544","1,62295193618447",0,0,0,"4,49026250800826","6,46931454943848",0,0,"0,152534392463972","1,83362145576659",0,"13,9605988766623","1,47981531436248","3,80930631942905","0,770140472290009","0,488938310816407","0,766495073557073"
Abies alba,"19,2065089655544","0,554136627840652","0,472383812647005","0,18728452063456","0,029641179861064","0,289303645270985","0,0602772835173963","0,361526433782919","1,38272195802427",0,0,"0,140079882532961","1,99770809517473","1,1009927637648","0,160991866406359","0,192956431310259",0,"1,78541068489293","2,20384423576101","25,0372612719569","0,631074342167606","0,583582384401542","0,833356345932812","0,835571980141417","0,80219710684297"
Abies alba,"14,7359921708336","0,281657346400793","0,547472318970935","0,0737087466984381","0,0345244050460865","0,200352566381955","0,0248243274381895","1,56936494041387","0,988536337240847",0,0,"0,0672542720971043","2,10327266082778","2,04259662266581","0,0503973117985052","0,431346134778769","0,094094791902927","1,60057833791631","1,59255923750548","3,83993319306777",0,"3,20511247225678","0,313017013251339","0,263126204638345","0,219591549888653"
Abies alba,"14,7316563361771","0,198180215867165","2,75677677495885","2,35517651164928","0,0418171693553266","0,0304941808325662","0,258042710612351","0,0475604362167068",0,"0,261619988225775",0,"0,0460825421790017","0,290903659859615","0,40454119688603","0,0724571396519802","0,850969196611969","0,460181417970041","0,460404782916385",0,"0,71349473535952","0,528778055351373","2,26866614586908","0,245381445258257","0,184875297054681","0,227403033801087"
Abies alba,"22,1801117491468","0,472800310432754","1,86604120487239","1,30307097361","0,0268655245867259","0,098573738362278","0,101049514144165","0,0560946109611947","0,943240206263421",0,0,"0,0701476418081171","1,32137160879038","0,568838821220741","0,191728652145682","0,481970363370364","0,281092125686981","2,36710258950312","0,500960444157128","3,1084489154142","1,03597540352797","3,98108384363608","1,3605128833161","0,764643614823102","0,881460245918503"
Abies alba,"20,3944381117707","0,385444813586994","0,489484750906822","0,173900701885951","0,0184391601374997","0,176743071886162","0,0302155504986842","0,223905321644829","0,956451635439242",0,0,"0,105105650580157","1,74273144156026","3,11102183410425","0,07358077854307","0,384625320792513","0,157145620409814","1,78356392773094","0,61881166356065","25,7666842083135","0,521271976361979","2,81650642608692","0,457794781996844","0,462042692593764","0,312655500954582"
Abies alba,"17,3527007297348","0,16657762308796","1,24077028672209","0,519195997065456","0,0503440454220997","0,0506847297828073","0,143809840685789","0,493689368202731",0,"0,582644992130083",0,"0,0316755085669804","0,329522278139835",0,"0,139074416313421","0,809410257868875","0,622600796188003","1,3247923411128","0,614534602800253","3,54112995378006","1,18155408129553","4,61235648710216","0,615754388861971","0,387558946246264","0,635216008589469"
Abies alba,"20,8081596033029","0,486602443833945","0,850085237435168","0,318058079298398",0,"0,26409391396534","0,0635348846442687","0,409638842777871","1,19743047063714",0,0,"0,116600414198619","2,20938364428213","1,30661215563274","0,186871879049142","0,513012978763665","0,147137416092034","2,37182996872884",0,"13,2537864445293",0,0,"0,806694170850402","0,610986108071926","0,824691647485062"
Abies alba,"19,9167917909873","0,737834282472096","0,747607087083826","0,187784257637519",0,"0,476707685200905",0,"0,256424827175113","2,02590350367388",0,0,"0,311977869467092","6,02501559900279",0,0,"0,155716565954335","0,0542491272243352","0,715414323186611",0,"24,5411550315534",0,0,"0,295365111890981",0,"0,221241226739257"
Abies alba,"20,6368486720563","0,437177964141894","0,195953003469305","0,424742859688398","0,0214553839099251","0,2463388494713","0,0434643480064037","0,115230107815359","1,13050482362896",0,0,0,"2,13281145488406","3,06889424764289","0,186669567902834","0,989201114779076","0,435957741272539","2,02793946172286","0,924123696319921","1,38278204849316","0,97443486290565","2,407348907243","1,0200084932268","0,973644715706375","0,582045134042194"
Abies alba,"28,4851904299038","0,722687014619437","0,288705984683687","0,108645949917751","0,0206981384123737","0,233308340741743","0,0229588724170134","0,256283248395904","1,32620498132973",0,0,"0,320313503962821","1,66253455121033",0,"0,253681259294354","0,896812511924673","0,368559652837511","3,66191751617164","0,947666438218973","8,11484995459373","1,25806035555671","3,5501881233994","1,10388452035433","0,883734739221036","0,620250256250235"
Abies alba,"10,384268739822","0,377097350583569","1,14901868234577","0,27660797379742",0,"0,185536980368822","0,0784313835710496","0,291524693384121","1,0246632689543",0,0,0,"2,23942248278927","3,6389842803045",0,0,"0,134907834821862","1,57058646170257",0,"9,67677455330103","1,4176574288795","2,29187247541438","0,576469390896026","0,198740711792522","0,499958466517604"
Abies alba,"13,1290395379179","0,599063375141312","5,35070860242002","0,790855177650352","0,0375441901390257","0,0341015061094962","0,298314124055913","0,0719278430627058",0,"0,585570501618597",0,"0,0840105609185925","0,278015165067538",0,"0,0574368142720472","0,74004007164069","0,24789846213343","0,510779070661649","0,10922644339023","0,302534643196508","0,563224389342759","1,55814885678173","0,280814123455633","0,176930560144799","0,194377207471327"
Abies alba,"18,7163216690991","0,476674093820448","0,923158227258578","0,203115026099175","0,0224146242043346","0,406418872464365","0,0597495669715478","0,214356369456772","1,24275764711801",0,0,"0,123342352065437","2,48235006293411","3,21086649245488","0,126525914370271","0,302817658771095","0,171239366888233","1,42332535598736","1,36411752013886","10,242804157785","1,78943884311657","2,68140911281354","0,475285782485612","0,576471639763395","0,464875087897251"
Abies alba,"23,611636970927","0,290917284608932","2,69750744449208","1,82046254817935","0,0227139776181073","0,0319587265342388","0,204293846924991","0,0229005439688378",0,"0,309359374629616",0,"0,0107515940092803","0,35194462084496",0,"0,18806209473513","0,571972254201441","0,343011274415288","1,22805626630552",0,"3,52691637309423","0,766824805025196","2,52532736222567","1,06745402247438","0,311493219839552","0,498017781638886"
Abies alba,"28,6330891887944","1,470873036054","0,462021477692601","0,188318339585349",0,"0,701303378944543",0,"0,219766072893966","2,50470671702699",0,0,"0,267158881813086","7,30169246400864","10,76052796034","0,0690204527210439",0,0,"0,740552148636571",0,"27,3982031675922","0,66303439372792","1,33059547558197","0,261572496672865","0,317227630416959","0,248698634539407"
Abies alba,"22,0614808202639","0,703930543007449","0,176953352762571","0,571582780015649","0,0354390090756071","0,192376201196192","0,069367340756101","0,108505039151235","0,764222559048827",0,0,"0,171253502577385","1,5480144441446","2,99640766827418","0,0632661624220938","1,04000948914414","0,385827963216041","1,57548352106006","0,44515798131135","1,5697921525657","0,909544535060397","2,50215259189441","0,950180782078312","0,637144477694","0,47963422663876"
Abies alba,"13,7507197317102","0,347357165123061","1,72187754428525","0,366798485067232","0,0259554288294752","0,175984227880374","0,0608959476458108","0,347496339047977","0,912910015190788",0,0,"0,214174897365205","1,68944987830496","2,56759732945263","0,0830060038314678","0,23941229670511","0,0196145648900053","0,817004174635222",0,"5,5002611456131","0,553686800308886","1,23495622296272","0,40186777227794","0,292994543700386","0,360303020289089"
Abies alba,"8,81188145590696","0,505304689690532","0,963218762729866","0,113719300505119","0,0213603048547393","0,370677239245385","0,0908240756176079","0,283983030305941","1,84939032784048",0,0,"0,203193647433116","2,37252613603488","4,17235151628636","0,0413034251506705",0,"0,0331486849248625","1,36249524674282",0,"42,6433315414007",0,"1,7218735585041","0,389151513876553","0,206373413557808","0,331402143994475"
Abies alba,"6,46272916111933","0,810172608310059","5,35832620700081","0,626250313981513","0,0441933573219221","0,0421980158265529","0,347785276535281","0,0745784086616637",0,"0,668704192449245",0,"0,0294680447061126","0,220797073892901",0,"0,207386278114662","1,22881977072586","0,229060381654675","1,25115430061493","0,0629259375756114",0,"1,19322183021658","2,01613065526807","0,713046844480305","0,38622353248894","0,534198827037031"
Abies alba,"15,4173281011456","0,228176778643597","3,14169095624409","0,252078899462292","0,0184920596131889","0,0641259051204458","0,078523874629693","0,372504416278642","0,111312511766598",0,0,"0,0251498782418854","0,235458034551705",0,"0,0593142365487444","0,0778222664790228","0,239892879778822","0,59501083695666",0,"3,536144954309","0,535593634439306","0,10401924599548","0,292127770246437","0,212365843514055","0,254440467108182"
Abies alba,"11,6500160567316","1,77783536412546","0,353253499413099","0,236628325817784","0,0296361198352964","0,342893661282674","0,1681057176416","0,0362915162309063",0,"0,855477514834638",0,"0,643257091350472","2,53829738478129",0,"0,143029888396594","1,29484783573777","1,55678783458009","1,1424437455323","0,382909953452223","1,90422639146607","1,86769906328975","2,66009443919078","0,566336616794816","0,615396577168166","0,432024916353255"
Abies alba,"19,3513813046853","0,518101883199721","0,996458114538484","0,201171036502011",0,"0,312083680183719","0,0340046148125552","0,123818038380386","0,823276847191611",0,0,"0,32553636953655","2,00509792689944","3,44524158777397","0,0975677758275358","0,633741066188275","0,287716536625165","2,55658025068554",0,"14,8698340133823",0,"5,14162861407414","0,441599875774093","0,474396809077773","0,403159960556804"
Abies alba,"8,91584801214275","0,619112308581083","0,451448137441544","0,0775912690458711",0,"0,438329044846674","0,0850191943578081","0,0714685611229458","1,79815424107662",0,0,0,"3,4827634241908","4,42528020906022",0,0,"0,135706143240777","1,37219455125976",0,"13,6322458320273",0,0,"0,300700460104841",0,"0,266522223440026"
Abies alba,"23,2917630798997","0,441952924744124","0,700585289694949","0,194977873666731",0,"0,224148491957284","0,0141559421531344","0,149733832482104","0,632119301766472",0,0,0,"0,929975629070985","2,39568455065587","0,096296844367498","0,579803686748678","0,380111118241202","1,61124077239777",0,"4,18213322596239",0,0,"0,568289765869948","0,499165331700917","0,22639145394983"
Abies alba,"22,208105862993","0,328445028874674","1,12824271888569","0,491178261404484",0,"0,125389510951731","0,0610452307255278","0,135021227193265","0,649185839365192",0,0,0,"1,38900727385512","2,46906441204601","0,052100632360026","0,323535823399196","0,118152291255139","1,03252624353965",0,"9,37486332422849",0,0,"0,310330757673352","0,217384325658975","0,222463609717096"
Abies alba,"26,2027296744489","0,621462514550949","0,218365913170763","0,65401840145646",0,"0,174178181312774","0,0176587823111849","0,151750759036606",0,"1,41816457507492",0,"0,117633050286091","1,49325606191469",0,"0,390966683406808","1,4394151352869","0,731250313666091","3,20332860129637","1,82953758415736","6,84016076927343","1,52767519567707","7,92221952711184","1,55926182497746","1,66535324943489","1,4576029700821"
Abies alba,"14,6181109129625","0,238401080300587","0,502232692724302","0,343681279322785",0,"0,10016744756083","0,048235287919718","0,0722171932258842","0,437738721009097",0,0,0,"0,990590798558313",0,"0,0503176172540718","0,301505645912214",0,"1,30719132642732",0,"18,1603786154961","0,24083428168875","1,01022190848241","0,296126810384692",0,"0,132627047850271"
Abies alba,"21,7629701722624","0,869283942656292","0,226774883714603","0,127494745809342",0,"0,289124892160733","0,0233228654543183","0,128778782936673","2,16458390983344",0,0,"0,328530613065254","3,78882882021234","6,31587446118062","0,30099629701118","0,118315536861026",0,"2,39302475677516","1,21013823678866","4,46809993079922","1,94741737874232","1,72771667277312","1,06614881982371","1,21016572391297","0,918628626015491"
Abies alba,"21,2962075215966","1,05881309512469","0,147728491180008","0,0419473081026989",0,"0,458592709217495","0,0371692974661099","0,158864063720243","3,59543969492418",0,0,"0,340148119238068","6,8430898367545","8,84671640398645","0,216444861915379","0,108105100544329",0,"2,5407871403767","1,73210961785859","31,5861500255222","0,800339802044129","2,06020943575589","0,790316543800553","0,554831536008749","0,755683336328245"
Abies alba,"19,072880576036","0,456392939672983","0,353660446063463","0,0687264079016875",0,"0,216509648394684","0,0840466635468358","0,143830024646806","0,874374754459294",0,0,"0,0995848246020473","2,14671730663358","3,14390450667014","0,0494173801440598","0,112690314465378","0,0319141226956044","0,925447004551469","0,220752293087835","15,9922428189424","0,274214740198774","1,48459208147775","0,22649044124399","0,276743408797995","0,132763839009583"
Abies alba,"24,0085533658171","0,59164745103505","0,871673871158646","0,204591120857601",0,"0,178098120094013","0,0720362754603621","0,217698804691743","1,32800096218778",0,0,"0,107343359920299","2,39494431723509","4,24662112775014","0,118731805624047","0,378443716720778","0,071944979355237","2,38929298674842","0,327813107057899","10,4010468562812",0,0,"1,00027545144505","0,45409423296702","0,486443859209273"
Abies alba,"20,6312665661969","0,644981914595502","0,311013149537327","0,270033231030518","0,042365141545918","0,273246068971588","0,0397911564242656","0,132453781358642","2,26697861524097",0,0,"0,203894662072381","2,45946778339132","2,67007532184607","0,1689732458391","1,78562714200206","0,9964915564206","3,59880516044437","1,43264669959504","6,93909759670924","1,83909338844659","8,17138347719091","0,91066617414395","0,747359740836202","0,752221152576709"
Abies alba,"10,9918718751111","0,187890429089244","2,00428154534354","0,272184066404497","0,0162618474304961","0,130639997079396","0,074795330009519","0,340040263253832",0,"0,273462834026996",0,"0,0415480164250342","0,531465861350945",0,"0,0395595804194381","0,587964821458895","0,349439325253429","0,731892106310118","0,969860368475086","1,20122009226093","0,862965777797029","3,32827760243768","0,328886679786765","0,259014835514968","0,267320391569583"
Abies alba,"12,183588306659","1,13519350987655","0,474412862195963","0,112805588199675",0,"0,93066938360071","0,106442600146911","0,232236227176342","4,49177633268098",0,0,"0,394201448057947","6,92664161348865","12,7211098477424","0,131653269258164","0,0667436000832643",0,"1,26695494791021",0,"54,7577800288262","2,01989090524886","3,19218473208791","0,599581055219905","0,674479148436874","0,642426567732335"
Abies alba,"15,1618642719179","0,267978247169431","1,4006445281919","0,38551181596475","0,0279796227644596","0,111694631737837","0,0737132614903539","0,253626226141836",0,"0,953814060783117",0,"0,0450554412070084","0,581270879967831",0,"0,0979489414063737","2,20507347878189","0,851064265212597","3,04387383806994","0,88407377996852","6,999785159941","1,19246755093075","4,69994186863948","0,869559494388574","0,390638955363888","0,423822111964552"
Abies alba,"9,10581253658677","0,238527991753874","1,07105643392054","0,223476279661159",0,"0,371632182059804","0,058119908751829","0,265053575096545",0,"0,435953900833356",0,0,"0,419684858391531",0,0,"0,276159468601491",0,"1,09529931468346",0,"42,2709337737095",0,0,"0,121641169492591",0,"0,232136297948216"
Abies alba,"16,7614365711212","0,582401333829614","0,467285701562548","0,16176213428389","0,021380123563977","0,262486156411875","0,0866350845317222","0,230090702337218","1,61537662298829",0,0,"0,191064791020394","2,42632054878526","4,11765961962166","0,128694894594092","0,368147963098163","0,194961466710382","1,87124066612988","1,61701161329458","2,00152536503166",0,"4,67605104232942","0,654983380607522","0,597440941313689","0,416295169826248"
Abies alba,"19,5899577054202","0,434391364747917","0,598959860930357","0,123327424834466",0,"0,164391723080209",0,"0,271783357513766","1,20760154980859",0,0,0,"2,81974925472799","3,92417508579742","0,112567440061454","0,155998076016305","0,0174253830427975","0,83168992076732","1,09167648187315","13,7466428282672","0,372519689232899","0,228799205911782","0,258418810481804","0,332356359815904","0,241575564863132"
Abies alba,"22,4184672917431","0,363297378383615","0,487128013890599","0,0261516952853178","0,00926714387827602","0,151158760265947","0,00960377969203144","3,75447107951386","0,543455928055691",0,0,0,"1,61122825025135","1,40393606394028","0,0763756387920302","0,0284901596069143","0,0321495990429075","1,14754876739488","0,683414782941822","2,3337998871108","0,277932769313994","0,386743410599759","0,287749764156495","0,28210355939593","0,153391064655135"
Abies alba,"25,6993935466606","0,798672390484174","0,133726136053253","0,262282156135721","0,00892365851174684","0,3185432912345",0,"0,365595947799243","2,03187845839227",0,0,0,"5,34183058246434","7,50414585358153","0,174727128297552","0,199810747542178","0,0505954706472942","0,92372228433287","1,65463646131002","13,474417991886","1,54920699392334","0,661522386849894","0,548959433351307","0,629704939120047","0,415326044838877"
Abies alba,"15,6107830780048","0,466215335597946","0,119329726811315","0,0284453884545891",0,"0,229307465426899",0,"0,737202260349621","1,79666598300433",0,0,0,"4,45684376181469","6,12756168633048","0,0763724586020243","0,0567379409631765","0,0356164399196351","0,541904436194121",0,"28,1023200437009","0,516262474804649","0,361265196581104","0,22417670449368","0,268750268243868","0,175156794968062"
Abies alba,"22,9941240965086","0,502529019053661","0,580986864450294","0,172555904174235","0,00321653783788108","0,128758894007908","0,00594479444662743","0,651629386214956","0,993691194340396",0,0,"0,0302984659423008","2,23406048532206","4,01171420575027","0,163385892064723","0,334173472526708","0,168216282914036","1,31219127814118","1,11198803710937","7,18856970537924","0,824147938233835","0,383175569694605","0,608903009177449","0,666210972295865","0,430674389754873"
Abies alba,"25,6797110521091","0,388952578233377","0,113106886166635","0,0267592643910119",0,"0,217541959268961",0,"0,219960955800763","0,915442799792065",0,0,0,"2,66071812785315","2,58821656412162",0,"0,00614562411866877",0,"0,29127857217259",0,"31,7914721198843","0,385292241657947","0,187194337774727","0,15546499224962","0,112159628019934","0,0889816957863186"
Abies alba,"11,5781323317435","0,252790991197311","0,668118752983925","0,019781486189605",0,"0,0977528670954629","0,00560548091119566","2,47444252183495","0,302319584733708",0,0,0,"0,748638180783427","1,09406337805023","0,0499781508934587",0,0,"0,41126015219214","0,403785354370877","2,73191223893498","0,204958500824607",0,"0,172392928101684","0,168748443553244","0,132980059297967"
Abies alba,"16,5199344555987","0,563434096860008","0,153204171774942","0,0437043011358057",0,"0,212572842682633",0,"0,435811605454516","1,49294321979846",0,0,0,"4,41042232672458","5,22548758175498","0,0942746113335819","0,426260491737345","0,073450402980707","0,986840900441118",0,"25,2275119990493","0,886116240861974","0,187468542489363","0,347988224015674","0,350015151928774","0,196920895790514"
Abies alba,"11,0928486906941","0,131855618655772","0,70880054081989","0,0884153752428818","0,00379196515139108","0,0741451387636424","0,00629078223231253","1,95739595239695","0,212612233294904",0,0,0,"0,565590136288557","0,69350408091012","0,057102876006626","0,0224973233355439",0,"0,461369028053588","0,846500623270276","3,53049468886846","0,52084806336107","0,90780033062146","0,201582470476876","0,190506008292671","0,162478257757028"
Abies alba,"18,1339733829886","0,604490046933341","0,176809678229002","0,0708024935377847",0,"0,372500263136118",0,"0,32279632552244","1,80774272874326",0,0,0,"4,08651835912222","5,42874885556831","0,079717855685292","0,0890456358108114","0,244394553690222","0,918325696574079",0,"22,9329628237196",0,"0,428336107286355","0,269447068585738","0,364150539846631","0,185985029360637"
Abies alba,"15,2619965557448","0,521064338632723","0,174272638058789","0,0657969729287461",0,"0,248219931721034",0,"0,532724730123791","2,24996570776379",0,0,0,"5,46441950573592","6,83463925341428","0,108872829834823","0,0346296411517611","0,0941380385061889","0,861157951151945",0,"24,3632370728668","0,365885859384956","1,00733710188323","0,329926301792608","0,351927574198331","0,329403595971045"
Abies alba,"10,1041589581405","0,18380059808216","0,465329820333152",0,"0,00589372622301637","0,119683303779666","0,00866077438553461","3,74804759603151","0,197834512479199",0,0,0,"0,686101874805921","0,955251769207899","0,0347742960885019","0,0228266542706046",0,"0,552890924944866","0,349573026329788","1,95290213133535","0,292960452906745","0,255344229959838","0,127947533694005","0,117148397370112","0,075312724449593"
